Component,mean,std,min,max
Material,285.7434687845093,12.194679173949622,251.4899398876856,320.8723694748223
Equipment,22.048258439840545,2.9684660539159027,15.733541349199903,31.579076078977835
Labor,111.46693276643448,35.562095763632435,35.80830652577269,235.56663590870332
Facility,1.636940529311679,0.12256555572500495,1.2831247330319593,2.0636902902114294
Utilities,6.360397403364928,0.5661470667278939,4.901611357565652,8.031723983234032
Consumables,27.63665841415845,5.773441619198184,17.367949400092854,51.14955114572879
Overhead,170.11189232240042,15.986433384770875,132.76743470791178,222.17846239391005
Total,625.0045486600197,52.26198473164366,489.9896114903038,825.2977605231035
