Process,Material_mean,Material_std,Material_min,Material_max,Equipment_mean,Equipment_std,Equipment_min,Equipment_max,Labor_mean,Labor_std,Labor_min,Labor_max,Facility_mean,Facility_std,Facility_min,Facility_max,Utilities_mean,Utilities_std,Utilities_min,Utilities_max,Consumables_mean,Consumables_std,Consumables_min,Consumables_max,Overhead_mean,Overhead_std,Overhead_min,Overhead_max,Total_mean,Total_std,Total_min,Total_max
Assembly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.682608532462936,17.163508712466623,24.16398342785527,122.55010345396177,0.2738284830948514,0.03079593017917883,0.20127130875819058,0.35992095140781327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2059710019357,9.07978435058024,20.63590548958225,87.00995745285842,105.16240801749348,25.360649123047427,46.99545300320421,207.20541807188926
Die Cutting Film,0.0,0.0,0.0,0.0,1.808186454228393,0.26444276314260867,1.2185894297132593,2.742432123719064,47.164676360056276,24.857184845895155,5.789474996716373,137.41978883973925,0.8056993336017951,0.09545775343388335,0.586635535057767,1.070766246833953,1.126955745827052,0.13351961361956954,0.8205446614734603,1.497712762045782,10.466705680692316,5.129586427935839,4.747629018450578,28.984895704512407,45.89340938717834,15.271744147270471,14.788020185512375,94.39448983181954,107.26563296158416,40.13482204139075,31.424544545483744,255.50554530127997
Die Cutting IM Plate,0.0,0.0,0.0,0.0,1.8074723692740746,0.26570202588059644,1.2364371730322612,2.712907273357494,47.11817177932959,24.84535291089092,6.754015856548654,131.62871988333737,0.8046048034712163,0.09610815158304588,0.5777543434523269,1.0729838056962968,1.1254247938103454,0.13442934495569692,0.8081222732547697,1.500814527924694,10.466705680692316,5.129586427935839,4.747629018450578,28.984895704512407,45.84564267871412,15.239469522241226,14.253485179031676,90.6448663722087,107.16802210529167,40.09056928372161,30.75856121189969,240.79034878087086
Gluing,0.0,0.0,0.0,0.0,1.1479234093573838,0.28477104692706007,0.5657548539174548,2.162137255034925,1.217941643693626,0.3327024047500699,0.5063207061080027,2.3126058322320957,0.05592475867878011,0.00443141861644509,0.044854882614890214,0.06917846155125078,0.019555907985332764,0.0015495894261332447,0.015684966333927672,0.02419049559844521,3.0625949003418826,0.5639314006641781,1.9196536002946618,4.417940765873331,4.259759718887829,0.7013941709517716,2.4504925097949526,7.121823603332166,9.763700338944835,1.223808313320815,6.293075686337803,14.02357945837685
Injection Molding Endcap,4.125220957381502,0.24344518819654803,3.470484744711375,4.881250412210195,0.5705059213242244,0.15316746272727713,0.3352564252999084,1.044570269682868,0.10360636021117446,0.02955224683361883,0.04169635785899153,0.2020233509404129,0.019060443846050056,0.0020270418997156907,0.014258404475821265,0.02480355240175903,0.01807909233220853,0.0019226770353414301,0.013524292147151035,0.023526509543013743,0.46155950718469,0.0866069110186868,0.30715618857229904,0.7163653087963708,0.905867784295117,0.15267877134862,0.48534982737738563,1.4548756455544523,6.203900066574966,0.4171595555157251,4.957096498629502,7.788665121587547
Injection Molding Header,30.07226292120138,1.7746801400414975,25.29933082014234,35.58360807741635,0.5707387998173797,0.15332318771904832,0.328519373127431,1.0424680763438907,0.10379938399888756,0.029444225623171175,0.04099632288055941,0.2052500119189961,0.019103933756425,0.0020500766790922903,0.014233831044855403,0.02482584731102409,0.018120343108504123,0.0019445258394178305,0.01350098391094524,0.02354765657014474,0.46155950718469,0.0866069110186868,0.30715618857229904,0.7163653087963708,0.9062849252042213,0.1529626337831093,0.4820133394006769,1.4843466315122362,32.151869814271485,1.855850735428011,26.810132360455082,37.95221807733469
Injection Molding Plate,56.049197790509524,3.3076791874531004,47.15332533575237,66.32133712242113,35.67706140026294,9.57476196629534,20.569552146482007,65.32946225097955,6.4928194890635424,1.8416200468830801,2.5756075412843265,12.682753141000811,1.1950764354148031,0.12792867866512117,0.8980945463713375,1.5516323496800088,1.1335463850905192,0.12134210578750315,0.8518549913130762,1.4717445586305091,28.84746919904313,5.41293193866793,19.197261785768692,44.77283179977317,56.64776629925157,9.51835310671767,31.652336383637056,91.56850062632165,186.04293699863604,19.276371224477877,132.89147845702215,260.7095588598745
Total,90.2466816690924,5.325804515691139,75.92314090060609,106.78619561204766,41.5818883542644,9.935734049574824,24.756198840196618,72.85273898158724,161.88362354881602,59.53932823974219,46.15243004907027,368.33434178822836,3.173298191863921,0.2262930805636548,2.489661103241326,3.973489780838838,3.441682268153962,0.2601838883162412,2.654828978002252,4.356470518955034,53.76659447513902,11.80216101692443,32.19853955775455,100.97741805460255,199.6647017954669,27.183436465802064,135.21120986397256,287.56640451455917,553.7584703027967,85.54031176926947,353.29513469245876,883.3263159169715
