Component,mean,std,min,max
Material,90.2466816690924,5.325804515691146,75.92314090060609,106.78619561204768
Equipment,41.5818883542644,9.935734049574831,24.756198840196618,72.85273898158724
Labor,161.88362354881605,59.53932823974215,46.15243004907027,368.33434178822836
Facility,3.173298191863921,0.22629308056365494,2.4896611032413256,3.9734897808388383
Utilities,3.441682268153962,0.2601838883162413,2.6548289780022514,4.356470518955034
Consumables,53.76659447513902,11.802161016924405,32.19853955775455,100.97741805460255
Overhead,199.6647017954669,27.183436465802085,135.21120986397256,287.56640451455917
Total,553.7584703027967,85.54031176926942,353.2951346924587,883.3263159169715
