Process,Total_mean,Total_std,Total_min,Total_max
Die Cutting Film,99.65034420138645,38.62975449634523,26.80371475137408,231.7770428245166
Fin Stack Assembly,161.01064990192793,36.53011288481102,81.28530769019213,271.3330790651552
Injection Molding Endcap,4.356272150151712,0.22413068873746844,3.6473603107430717,5.226735269924138
Injection Molding Header,24.15022710052157,1.142889648964634,21.04801705395695,27.989159003610233
Injection Molding Plate,137.52124560372994,9.042758596030046,109.74703600583807,173.44716604518135
Laser Welding,175.87365096064335,25.308659787596085,113.95736446132943,261.483706377029
Module Assembly,9.687166197394605,2.1978252677092858,4.890510568592022,16.324688046138334
Rack Assembly,2.5424315898595933,0.5140601445757994,1.4649661286423115,3.828485037802774
Total,614.7919877056152,66.27000365061234,437.4951200808951,873.7692938600951
