Process,Total_mean,Total_std,Total_min,Total_max
Assembly,105.16240801749348,25.360649123047427,46.99545300320421,207.20541807188926
Die Cutting Film,107.26563296158416,40.13482204139075,31.424544545483744,255.50554530127997
Die Cutting IM Plate,107.16802210529167,40.09056928372161,30.75856121189969,240.79034878087086
Gluing,9.763700338944835,1.223808313320815,6.293075686337803,14.02357945837685
Injection Molding Endcap,6.203900066574966,0.4171595555157251,4.957096498629502,7.788665121587547
Injection Molding Header,32.151869814271485,1.855850735428011,26.810132360455082,37.95221807733469
Injection Molding Plate,186.04293699863604,19.276371224477877,132.89147845702215,260.7095588598745
Total,553.7584703027967,85.54031176926947,353.29513469245876,883.3263159169715
