Component,mean,std,min,max
Material,88.0619832445655,4.1605470149711685,76.08995165787553,101.85557806177007
Equipment,22.845650187223487,3.1136469594734435,16.43178035809091,32.814852232759385
Labor,161.09086214069802,46.87334515906825,59.75011322759586,320.7512642351269
Facility,1.9050705257898142,0.13472421337164767,1.5140638491537899,2.379618910052854
Utilities,6.5681093091433285,0.6034737379352864,4.963967592123853,8.515248941740063
Consumables,28.422795482263272,5.9504186534198835,17.160648123540003,54.431362338636696
Overhead,198.6751844801064,17.072146017307944,155.4990626952764,266.5448041593191
Total,507.5696553697898,61.183520970431374,353.4172712764516,752.1909786745131
