Component,mean,std,min,max
Material,285.68189012403127,12.287436314357118,253.6260284534835,323.14773961512435
Equipment,106.71881398001965,16.967211579375338,68.16390798253367,160.8146803694651
Labor,121.79849514515968,37.99408121330323,44.04619851564194,253.85702719372688
Facility,3.5817206626709006,0.2754528315321075,2.7762056781286413,4.489123111874508
Utilities,11.58639286396326,0.8881543933425535,8.877344437332475,14.635602433524069
Consumables,24.530941434273984,5.665794396563361,14.735578888757473,47.26064431346971
Overhead,176.1327854108897,16.01652964214568,134.84893730917057,223.15734277105224
Total,730.0310396210085,58.745929646281596,568.8422128747818,956.8131143658715
