Process,Material_mean,Material_std,Equipment_mean,Equipment_std,Labor_mean,Labor_std,Facility_mean,Facility_std,Utilities_mean,Utilities_std,Consumables_mean,Consumables_std,Overhead_mean,Overhead_std,Total_mean,Total_std
Assembly,0.0,0.0,0.0,0.0,57.52143680172837,16.923227404536853,0.26500034950567575,0.028923949969982148,0.0,0.0,0.0,0.0,37.608206386932856,8.618479696894116,95.3946435381669,25.013842050067883
Die Cutting Film,0.0,0.0,1.7542714705673725,0.25295208349298376,45.685060245104374,23.356738575832193,0.7844005391079987,0.09204370036352089,1.097164485200496,0.12874427552042642,10.164937983950363,4.992512450624684,38.82805515852949,13.937410316813626,98.31388988246009,37.23177296185692
Injection Molding Endcap,3.049419669749996,0.12897943525663866,0.2967182890740557,0.04497806108369613,0.10026329714142078,0.029132476196308224,0.008331320627544334,0.0008796234046315147,0.0814919452303008,0.008603944742749694,0.22140149690110753,0.04057140999124451,0.4701681562192874,0.05854701416578377,4.227794174943712,0.19107947299221759
Injection Molding Header,22.229827447597792,0.94024139034912,0.2965342714329042,0.044823530132321085,0.09986914728171951,0.028803904491681173,0.008304145411131326,0.0008858844118179705,0.08122613368054135,0.008665186132624706,0.22140149690110753,0.04057140999124451,0.4695870718951506,0.05821346517440113,23.406749714200348,0.97649206834001
Injection Molding Plate,260.333155682914,11.01115196824112,18.54829554071746,2.805433850599577,6.271721956696432,1.8187170884422177,0.5212042392700453,0.053745902914493,5.098104996700189,0.5257099531352324,13.83759355631922,2.5357131244527817,29.392452557157956,3.61688735869395,334.0025285297753,14.46598878664441
Laser Welding,0.0,0.0,86.85583027962667,16.62141269892606,10.874475077385847,3.1645615073500277,2.00266736098394,0.21778455033891295,5.252232583815962,0.5711658030816235,0.0,0.0,69.16134946148713,8.991692945966768,174.14655476329955,24.325919490617377
Total,285.6124028002618,12.080372793846896,107.75164985141848,17.102436809292193,120.55282652533815,37.339839110918895,3.589907954906335,0.26941299103614935,11.61022014462749,0.8650914616670224,24.4453345340718,5.652219385622634,175.92981879222185,15.76432873205278,729.492160602846,58.05091922467873
