Process,Total_mean,Total_std,Total_min,Total_max
Assembly,95.87048988214625,24.328721556762368,39.21801909312876,185.00605129183367
Die Cutting Film,98.26409035423006,38.04965832675107,27.388037138471844,241.71435550714162
Injection Molding Endcap,4.2337689472579445,0.19909068079550818,3.6585840911899083,4.915159163462791
Injection Molding Header,23.4129501396259,0.9972400300298803,20.632463045800137,26.319746043271543
Injection Molding Plate,134.0838568402577,8.300310931624162,108.20347653395714,168.01493931954943
Laser Welding,172.66433221207672,23.891303069171727,109.73498934346296,246.37594553949293
Total,528.5294883755946,54.31311897586671,352.13686062464075,725.5501065271293
