Process,Material_mean,Material_std,Equipment_mean,Equipment_std,Labor_mean,Labor_std,Facility_mean,Facility_std,Utilities_mean,Utilities_std,Consumables_mean,Consumables_std,Overhead_mean,Overhead_std,Total_mean,Total_std
Assembly,0.0,0.0,0.0,0.0,57.92774636066986,16.76427865004652,0.2645156752627131,0.028796864564845436,0.0,0.0,0.0,0.0,38.050988660534,8.628047974097711,96.24325069646657,24.889655431665986
Die Cutting Film,0.0,0.0,1.738031299551474,0.24458635258715045,45.56619127753299,23.56111506115218,0.7768647565078292,0.09131994800253294,1.0866239607810457,0.12773194145515526,9.902085064699007,4.772905868078171,38.679926462153354,13.98921486321598,97.74972282122569,37.51551420811843
Injection Molding Endcap,3.0436308840654354,0.12537616719535494,0.29763359622730434,0.04573322357818044,0.10051771667351433,0.029122381351214293,0.008294840632007541,0.0008681645111990873,0.08113511995239019,0.008491860769782913,0.22305275391376983,0.04202641428797894,0.47327561962204356,0.059003369952748116,4.227540531086465,0.18999922121735233
Injection Molding Header,22.187628038911797,0.9139740883951234,0.2979798360076628,0.04564718465322412,0.10103579755055417,0.028753559501389532,0.008345738122085552,0.0008614616186221895,0.08163296845195267,0.008426297123972038,0.22305275391376983,0.04202641428797894,0.47424888382041475,0.05901120986979137,23.373924016778236,0.9485254255269687
Injection Molding Plate,259.8389590789559,10.703536012828096,18.62995236623945,2.843435048206827,6.331576548037234,1.824758642066621,0.5225137797811833,0.05300623222229843,5.110914130855667,0.518474941276789,13.940797119610615,2.6266508929986845,29.65590036066916,3.614954069272515,334.0306133841492,14.153251682263466
Laser Welding,0.0,0.0,85.80430060000235,16.079521516779486,10.872717409317051,3.130815954682788,1.9974808979808745,0.21894759536451636,5.238630469700481,0.574216026548049,0.0,0.0,68.78516643659309,9.081625448684303,172.69829581359383,23.671666921685418
Total,285.07021800193314,11.742886268418571,106.76789769802824,16.402367823856583,120.89978510978119,37.395756067143125,3.578015688286693,0.271301751805711,11.598936649741535,0.8694577537111601,24.288987692137162,5.424758824696049,176.11950642339207,15.839881959329418,728.3233472633,57.225838264307285
